# ----------------------------------------,,,,,,,,,
# https://tribunadonorte.com.br – GA4,,,,,,,,,
# visualizações por faixa etária-vizualizações por faixa etária,,,,,,,,,
# 20240101-20240131,,,,,,,,,
# ----------------------------------------,,,,,,,,,
,,,,,,,,,
Idade,unknown,25-34,35-44,45-54,55-64,65+,18-24,Totais,
Título da página,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,
"Morre turista da Paraíba que foi baleado após policiais atirarem em táxi no litoral do RN, diz PM - Tribuna do Norte",193,27,29,17,20,13,0,299,
"Morre, aos 72 anos, Rui Motta, baterista que integrou Os Mutantes e tocou com Ney Matogrosso - Tribuna do Norte",112,0,10,10,0,0,0,132,
Morte de moreias é um mistério - Tribuna do Norte,50,0,0,0,0,0,0,50,
Mossoró abre inscrições de concurso público com 330 vagas; salários de até R$ 4.2 mil - Tribuna do Norte,1848,202,91,57,44,20,83,2345,
Mossoró abre mais de 300 vagas para aulas de diversas modalidades esportivas; veja - Tribuna do Norte,71,0,0,0,0,0,0,71,
Mossoró anuncia concurso público com 50 vagas de ensino superior e médio; confira - Tribuna do Norte,2292,173,110,81,31,15,49,2751,
Mossoró conquista título da Segunda Divisão e garante acesso para Campeonato Potiguar 2024 - Tribuna do Norte,24,0,0,0,0,0,0,24,
Mossoró inicia voos regulares para Fortaleza e Natal - Tribuna do Norte,755,66,47,46,29,33,13,989,
Mossoró lança concurso público com 112 vagas para a Educação; salário de até  R$ 5 mil - Tribuna do Norte,1481,136,70,53,44,14,47,1845,
Mossoró oferta 286 vagas de trabalho nesta terça-feira (2); veja - Tribuna do Norte,19,0,0,0,0,0,0,19,
Mossoró oferta 306 vagas de trabalho nesta quinta (11); veja - Tribuna do Norte,60,0,0,0,0,0,0,60,
Mossoró oferta 307 vagas de trabalho nesta segunda (8); veja - Tribuna do Norte,258,0,0,10,0,0,0,268,
Mossoró oferta 354 vagas de trabalho nesta sexta (12) - Tribuna do Norte,111,0,0,0,0,0,0,111,
Mossoró oferta 360 vagas de trabalho nesta quinta-feira; confira - Tribuna do Norte,56,0,0,0,0,0,0,56,
Mossoró oferta 361 vagas de trabalho nesta terça (16); veja - Tribuna do Norte,668,18,27,22,0,0,0,735,
Mossoró oferta 367 vagas de trabalho nesta sexta (19); veja - Tribuna do Norte,64,0,0,0,0,0,0,64,
Mossoró oferta 380 vagas de emprego nesta terça-feira; confira - Tribuna do Norte,889,27,29,23,18,0,14,1000,
Mossoró oferta 381 vagas de trabalho nesta sexta (26); veja - Tribuna do Norte,547,31,13,19,0,0,0,610,
Mossoró oferta vagas de emprego nas áreas de comércio e comunicação nesta sexta-feita - Tribuna do Norte,12,0,0,0,0,0,0,12,
"Mossoró realiza 'Dia D' de vacinação contra covid-19, febre-amarela e meningite neste sábado (27) - Tribuna do Norte",36,0,0,0,0,0,0,36,
Mossoró realiza Dia D de vacinação neste sábado (27) - Tribuna do Norte,26,0,0,0,0,0,0,26,
Mossoró segue com inscrições abertas de concurso para assistência social; salário de até R$ 4.2 mil - Tribuna do Norte,275,24,12,16,0,0,0,327,
Mossoró segue com inscrições abertas para concurso na área da saúde - Tribuna do Norte,72,0,0,0,0,0,0,72,
"Mossoró segue com inscrições abertas para concurso na área da saúde; salário de até R$ 4,2 mil - Tribuna do Norte",287,38,0,16,0,0,0,341,
Mossoró: Painel de Empregos oferta 307 vagas de trabalho nesta terça-feira - Tribuna do Norte,30,0,0,0,0,0,0,30,
Mossoró: Painel de Empregos oferta 390 vagas de trabalho nesta quarta-feira - Tribuna do Norte,90,0,0,0,0,0,0,90,
Mosteiro de Santana de Emaús - Tribuna do Norte,23,0,0,0,0,0,0,23,
Mostra Coletiva de Artes Visuais de Natal exibe obras de 28 artistas potiguares - Tribuna do Norte,411,17,22,22,0,0,0,472,
Mostra coletiva de artes visuais de Natal será aberta nesta sexta - Tribuna do Norte,257,15,14,20,0,0,0,306,
Mostra de xilogravuras na Fundação José Augusto inicia nesta quarta-feira - Tribuna do Norte,288,16,21,11,0,0,0,336,
Mostra de xilogravuras será aberta na Fundação José Augusto nesta quarta (17) - Tribuna do Norte,236,0,0,0,0,0,0,236,
"Moto: a roda travou, e agora - Tribuna do Norte",43,0,0,0,0,0,0,43,
Motociclista morre após colidir com motocicleta na zona Sul de Natal - Tribuna do Norte,512,63,47,50,18,44,13,747,
Motoentregadores protestam contra veto da Prefeitura sobre entrega na portaria de condomínios - Tribuna do Norte,1144,85,72,57,49,54,19,1480,
Motorista colide com poste na Via Costeira; acidente não deixou vítimas - Tribuna do Norte,690,77,35,53,46,50,0,951,
Motorista embriagado capota veículo durante tentativa de fuga em blitz e é preso em Natal - Tribuna do Norte,20,0,0,0,0,0,0,20,
Motorista embriagado é preso após apresentar CNH de outra pessoa durante blitz em Natal - Tribuna do Norte,233,15,18,15,21,21,0,323,
Motorista é preso após fugir de blitz e recusar teste do bafômetro em Natal - Tribuna do Norte,691,44,30,42,34,25,0,866,
Motoristas enfrentam congestionamento em Ponta Negra - Tribuna do Norte,2995,128,100,119,143,140,21,3646,
Motoristas por aplicativo protestam em Natal após alta no GNV - Tribuna do Norte,17,0,0,0,0,0,0,17,
Motoristas por aplicativo protestam em Natal após alta no GNV; Potigás diz que compra produto mais caro - Tribuna do Norte,2082,83,89,98,78,75,27,2532,
Motoristas por aplicativo realizam protesto e deixa trânsito lento na Salgado Filho - Tribuna do Norte,1167,57,56,50,43,51,0,1424,
Motoristas por aplicativo realizam protesto em Natal nesta quarta (10); trânsito lento na Salgado Filho - Tribuna do Norte,230,17,0,14,0,0,0,261,
Motoristas por aplicativo realizam protesto nesta quarta-feira em Natal; entenda - Tribuna do Norte,103,0,0,12,0,0,0,115,
Motoristas têm novos prazos para regularizar exame toxicológico - Tribuna do Norte,53,11,0,0,0,0,0,64,
"Movimento de Luta nos Bairros, Vilas e Favelas invade terreno privado que funcionou o Diário de Natal - Blog do Heitor Gregório",66,0,0,0,0,0,0,66,
"Movimentos têm de cobrar governo de olho na realidade, afirma Lula - Tribuna do Norte",65,0,0,0,0,0,0,65,
Mudanças tornam acesso ao aeroporto mais distante - Tribuna do Norte,309,0,0,0,0,0,0,309,
Mulher comete suicídio na ponte Newton Navarro - Tribuna do Norte,211,10,0,0,0,0,0,221,
Mulher de 36 anos é presa por tráfico de drogas em Parelhas - Tribuna do Norte,219,23,12,0,0,13,0,267,
Mulher entra em ônibus e briga com motorista por suposta traição na Grande Natal - Tribuna do Norte,1163,190,173,130,147,163,35,2001,
Mulher esfaqueia ex-companheiro em Nova Parnamirim; ela alegou defesa - Tribuna do Norte,1301,141,120,108,134,126,18,1948,
Mulher morre após cair de falésia em Pipa - Tribuna do Norte,2137,192,161,101,98,54,58,2801,
Mulher morre após cair de falésias em Pipa - Tribuna do Norte,235,25,21,16,0,10,0,307,
Mulher que acusa Daniel Alves de estupro irá processar mãe de jogador após divulgação de imagem - Tribuna do Norte,240,30,19,16,11,14,0,330,
Mulher trans natalense é vítima de transfobia após postagem em formação militar - Tribuna do Norte,46,0,0,0,0,0,0,46,
Mulher é atacada com chave de roda e atropelada pelo marido no interior do RN - Tribuna do Norte,885,87,65,79,57,70,24,1267,
Mulher é morta a pauladas no interior do RN - Tribuna do Norte,776,99,80,84,81,92,23,1235,
Mulher é presa suspeita de mandar matar marido na Grande Natal - Tribuna do Norte,3209,195,155,154,86,92,74,3965,
Mulheres empreendedoras garantem incremento de renda no verão do RN - Tribuna do Norte,675,39,48,20,38,22,0,842,
Mulheres potiguares morrem após capotarem veículo no Ceará - Tribuna do Norte,3901,459,379,345,334,307,86,5811,
Mulheres são encontradas mortas em terreno baldio no Bom Pastor - Tribuna do Norte,37,0,0,0,0,0,0,37,
Município do Alto Oeste está com abastecimento de água suspenso - Tribuna do Norte,49,0,0,0,0,0,0,49,
"Municípios do RN podem aumentar receita em até 7,4% com nova regra tributária - Tribuna do Norte",234,27,16,12,0,13,17,319,
Musas do Verão - Tribuna do Norte,128,0,0,0,0,0,0,128,
Musical homenageia Ney Matogrosso em Natal - Tribuna do Norte,122,0,0,0,0,0,0,122,
Mutirão de mediação vai indenizar mais de mil moradores de Natal com seguro habitacional - Tribuna do Norte,71,0,0,0,0,0,0,71,
Mutirão para atender pessoas com fissura labiopalatina acontece em Mossoró até esta sexta-feira - Tribuna do Norte,22,0,0,0,0,0,0,22,
Mutirão realiza retificação de registro civil para pessoas transgênero em Natal; confira programação - Tribuna do Norte,190,19,0,0,0,0,11,220,
Mução chega a Recife para prestar depoimentos - Tribuna do Norte,27,0,0,0,0,0,0,27,
Mução é preso em operação da PF - Tribuna do Norte,47,0,0,0,0,0,0,47,
Mãe de João Hélio faz severas críticas a Lula - Tribuna do Norte,22,0,0,0,0,0,0,22,
Mãe de criança desaparecida no Planalto é morta a facadas - Tribuna do Norte,20,0,0,0,0,0,0,20,
Médico é encontrado morto no hospital João Machado - Tribuna do Norte,4670,462,373,305,291,244,123,6468,
Médico é processado por supostas fraudes em investimentos; sogra é vítima - Tribuna do Norte,78,0,0,0,0,0,0,78,
Médicos alertam para riscos de cirurgia de mudança da cor dos olhos; saiba - Tribuna do Norte,118,0,0,0,0,0,0,118,
Médicos entram em greve devido ao descumprimento de acordo com o Governo e Prefeitura de Natal - Tribuna do Norte,20,0,0,0,0,0,0,20,
NOVA PICK-UP MONTANA 2024 - Tribuna do Norte,38,0,0,0,0,0,0,38,
"Na 1ª liberação do PEF, RN terá R$ 427 milhões para estradas - Tribuna do Norte",327,19,0,20,17,0,0,383,
"Na mira do Palmeiras, Abel Ferreira é estudioso, disciplinador e aposta na base - Tribuna do Norte",36,0,0,0,0,0,0,36,
Na rota do caranguejo - Tribuna do Norte,35,0,0,0,0,0,0,35,
Na rua e no circo de Pirangi - Tribuna do Norte,21,0,0,0,0,0,0,21,
Nadiedja Melo brinda a vida ao lado da Família & Equipe - Território Livre,233,0,0,0,0,0,0,233,
Nadiedja Melo dá start à temporada de trabalho 2024 - Território Livre,112,0,0,0,0,0,0,112,
Nam’-Myohô-Renguê-Kyô - Tribuna do Norte,117,0,0,0,0,0,0,117,
Narcóticos Anônimos: ajuda para adictos ficarem longe das drogas - Tribuna do Norte,40,0,0,0,0,0,0,40,
Narrativa de ‘tentativa de golpe’ em 8/1 não prosperou na opinião pública - Tribuna do Norte,336,15,17,19,26,17,0,430,
Narrativas do Silêncio encerra temporada com espetáculo encenado por atores surdos - Tribuna do Norte,40,0,0,0,0,0,0,40,
Nas Transas do Tempo - Tribuna do Norte,342,11,0,11,17,31,0,412,
Nasce o bebê do cantor João Gomes e da influencer Ary Mirelle - Tribuna do Norte,116,0,0,0,0,0,0,116,
Natal Shopping recebe show da cantora mirim Marcela Jardim - Agitos e Baladas,22,0,0,0,0,0,0,22,
Natal abre calendário antecipado de matrícula para estudantes da educação especial - Tribuna do Norte,36,0,0,0,0,0,0,36,
"Natal abre novo ponto extra de vacinação contra covid-19, febre amarela e influenza; veja - Tribuna do Norte",248,17,16,17,11,0,0,309,
Natal celebra festa de Santos Reis - Tribuna do Norte,28,0,0,0,0,0,0,28,
Natal de presépios e presepadas - Tribuna do Norte,406,16,15,21,38,40,0,536,
Natal divulga normas para sorteio de vagas na Educação Infantil em 2024; confira - Tribuna do Norte,297,0,0,0,0,0,17,314,
Natal em Natal 2023 inicia shows nacionais na Arena das Dunas - Tribuna do Norte,27,0,0,0,0,0,0,27,
Natal em Natal terá Saia Rodada e Alexandre Pires nesta semana; veja - Tribuna do Norte,34,0,0,0,0,0,0,34,
Natal em Natal: Alceu Valença e Juliana Linhares são atrações desta sexta (29) - Tribuna do Norte,49,0,0,0,0,0,0,49,
Natal em Natal: Carlinhos Brown encerra shows no Arena das Dunas neste sábado - Tribuna do Norte,34,0,0,0,0,0,0,34,
Natal em Natal: programação reúne mais de cinco dias de atrações nacionais   - Tribuna do Norte,168,0,0,0,0,0,0,168,
Natal em Natal: programação reúne shows na Árvore de Mirassol neste domingo  - Tribuna do Norte,269,22,0,0,0,0,16,307,
Natal em Natal:  Espaço Cultural Ruy Pereira recebe shows a partir desta sexta-feira  - Tribuna do Norte,11,0,0,0,0,0,0,11,
"Natal está entre os dez destinos mais procurados pelos estrangeiros para o verão 2024, diz pesquisa - Tribuna do Norte",773,39,28,30,40,15,0,925,
Natal ganha Dique flutuante para reparos de barcos e navios - Tribuna do Norte,21,0,0,0,0,0,0,21,
Natal ganha centro logístico da Shopee - Blog do Heitor Gregório,97,0,0,0,0,0,0,97,
Natal ganha novos supermercados - Tribuna do Norte,17,0,0,0,0,0,0,17,
Natal ganhará hospital moderno e multidisciplinar - Tribuna do Norte,19,0,0,0,0,0,0,19,
Natal intensifica vacinação contra Covid-19 em crianças - Tribuna do Norte,124,20,0,16,0,0,0,160,
Natal lança campanha contra violência e assédio à mulher no carnaval - Tribuna do Norte,31,10,0,0,0,0,0,41,
Natal planeja concurso público com 710 vagas para professor em 2024 - Tribuna do Norte,338,15,21,0,0,0,26,400,
Natal recebe show do cantor de pop rock Dino Fonseca - Tribuna do Norte,42,0,0,0,0,0,0,42,
Natal receberá 1.288 unidades habitacionais do Minha Casa Minha Vida - Tribuna do Norte,61,0,0,0,0,0,0,61,
"Natal tem 48 novos empreendimentos projetados, com investimentos de R$ 3 bi - Tribuna do Norte",51,0,0,0,0,0,0,51,
Natal tem 52 construções com alvarás liberados após novo Plano Diretor - Tribuna do Norte,2137,130,136,105,122,90,28,2748,
Natal tem chuva e céu nublado para esta semana; confira a previsão do tempo - Tribuna do Norte,1076,73,52,57,54,59,17,1388,
Natal tem duas equipes na Superliga B nacional - Tribuna do Norte,530,23,24,13,18,14,0,622,
Natal tem o 4º menor valor da cesta básica entre as capitais - Tribuna do Norte,213,27,17,12,0,0,0,269,
Natal terá 23 bairros com abastecimento de água suspenso neste sábado (18) - Tribuna do Norte,64,0,0,0,0,0,0,64,
Natal terá encenação da Conferência do Potengi no domingo (28) - Blog do Heitor Gregório,60,0,0,0,0,0,0,60,
Natal teve 21 casos de hanseníase em 2023 - Tribuna do Norte,184,18,11,0,0,12,0,225,
Natal vai receber show do cantor de pop rock Dino Fonseca no dia 23 de setembro - Tribuna do Norte,23,0,0,0,0,0,0,23,
"Natal é a 2ª capital do Brasil que mais cresceu em investimentos, diz Tesouro Nacional - Tribuna do Norte",1641,110,65,70,98,99,18,2101,
"Natal é a 5ª cidade mais procurada para o Carnaval de 2024, diz pesquisa - Tribuna do Norte",1796,94,60,65,76,51,27,2169,
"Natal é a quinta cidade mais buscada por brasileiros no Carnaval, segundo agência - Tribuna do Norte",269,19,0,12,19,13,0,332,
Natal é a única cidade brasileira em ranking mundial como melhores destinos de natureza - Blog do Heitor Gregório,112,0,0,0,0,0,0,112,
Natal é a única cidade brasileira em ranking mundial como melhores destinos de natureza - Tribuna do Norte,9190,551,467,422,408,369,352,11759,
"Natal é um dos destinos mais procurados para comemorar Réveillon, diz pesquisa - Tribuna do Norte",35,0,0,0,0,0,0,35,
Natal/América RN conquista vitória fora de casa na estreia da Superliga B - Tribuna do Norte,1924,76,79,72,72,68,37,2328,
NatalPrev alerta servidores para realizarem Censo Previdenciário 2024 - Tribuna do Norte,91,0,0,0,0,0,0,91,
Natalense transforma venda de bolos em história de sucesso - Tribuna do Norte,14,0,0,0,0,0,0,14,
Natalprev suspende atendimento presencial - Tribuna do Norte,15,0,0,0,0,0,0,15,
"Natácia Varella Barca convida para brindes & celebrações à vida ""a bordo"" na Lagoa do Bonfim - Território Livre",313,0,0,0,0,0,0,313,
Natália Bonavides defende invasores de propriedade privada - Tribuna do Norte,1042,63,36,74,46,78,0,1339,
Negócio com Gabigol depende do Flamengo - Tribuna do Norte,71,0,13,0,0,0,0,84,
Nem Marília salvou Manoela - Tribuna do Norte,267,0,0,14,15,25,0,321,
Neoenergia Cosern distribuiu 131 mil lâmpadas de LED no RN em 2023 - Tribuna do Norte,243,14,0,0,0,0,0,257,
Neoenergia Cosern retira mais de 18 toneladas de cabos irregulares de telecomunicações dos postes - Tribuna do Norte,69,0,0,0,0,0,0,69,
"Netflix lança docusérie sobre o milionário Jeffrey Epstein, suas orgias e o seu suicídio na cadeia - Território Livre",135,0,0,0,0,0,0,135,
New Fiesta 2014 aprimora conceito de Sedan compacto - Tribuna do Norte,49,0,0,0,0,0,0,49,
"News da nossa ""1ª Prévia MarNary de Carnaval by Bebeto Torres"" - Território Livre",189,0,0,0,0,0,0,189,
Ney Matogrosso volta a Natal com “Bloco na Rua” - Tribuna do Norte,31,0,0,0,0,0,0,31,
Neymar admite sobrepeso após críticas - Tribuna do Norte,111,15,0,0,0,0,0,126,
Ninguém acerta concurso 2.674 da Mega e prêmio vai a R$ 16 milhões - Tribuna do Norte,41,0,0,0,0,0,0,41,
"No Brasil, 489 mil foram internados por trombose - Tribuna do Norte",23,0,0,0,0,0,0,23,
"No Japão, avião com mais de 380 a bordo pega fogo em aeroporto após bater em outra aeronave - Tribuna do Norte",62,0,0,0,0,0,0,62,
"No RN, 18 cidades acumulam mais de 100mm e Emparn prevê mais chuvas - Tribuna do Norte",10,0,0,0,0,0,0,10,
"No sufoco, ABC vence Potiguar de Mossoró por 3 a 2 - Tribuna do Norte",703,34,35,44,35,51,0,902,
"No tempo de Bete, um balanço - Tribuna do Norte",3194,59,89,194,194,81,11,3822,
Norte e Nordeste concentram metade das notas 1 mil na redação do Enem - Tribuna do Norte,87,0,0,0,0,0,0,87,
Nos terraços da história - Tribuna do Norte,377,0,14,21,25,44,0,481,
Nossos 12 sentidos - Tribuna do Norte,85,0,0,0,0,0,0,85,
Nota de corte para curso de Medicina em Caicó é a mais alta em universidades do RN; veja - Tribuna do Norte,107,0,0,0,0,0,0,107,
Nota de corte parcial do Sisu está disponível para consulta - Tribuna do Norte,527,51,42,29,15,0,26,690,
Notas e Comentários - Tribuna do Norte,1638,82,60,99,68,139,0,2086,
Notícias de Parnamirim - Tribuna do Norte,118,0,0,0,0,0,0,118,
Notícias de Parnamirim: Boletim informativo da prefeitura municipal - Tribuna do Norte,14,0,0,0,0,0,0,14,
Nova carteira de identidade pode ser solicitada em 12 estados - Tribuna do Norte,43,0,0,0,0,0,0,43,
Nova fiscalização eletrônica passará a multar a partir deste domingo - Tribuna do Norte,24,0,0,0,0,0,0,24,
Nova lei permite que animais circulem em condomínios de Natal - Tribuna do Norte,78,0,0,0,0,0,0,78,
Nova lei permite que professores do RN paguem meia entrada em eventos culturais e esportivos - Tribuna do Norte,150,10,0,0,0,0,0,160,
Nova moto BMW R1200 GS Adventure - Tribuna do Norte,37,0,0,0,0,0,0,37,
Nova política prevê R$ 300 bilhões para a indústria - Tribuna do Norte,92,15,0,0,0,0,0,107,
Nova portaria trará 200 exceções para trabalho em feriados - Tribuna do Norte,40,0,0,0,0,0,0,40,
"Nova pílula, menos reações - Tribuna do Norte",75,0,0,0,0,0,0,75,
Nova renegociação dará desconto de até 70% para dívida ativa - Tribuna do Norte,115,0,0,0,0,0,0,115,
Nova rodoviária de Caicó será inaugurada dia 29 de janeiro - Blog do Heitor Gregório,85,0,0,0,0,0,0,85,
Nova subvariante da covid-19 é identificada em Mato Grosso - Tribuna do Norte,148,0,10,0,0,0,0,158,
"Nova temporada do ""Bora Veranear"" aborda atividades físicas e bem-estar - Tribuna do Norte",67,0,0,0,0,0,0,67,
Novas aventuras de Ojuara e Chico Doido - Tribuna do Norte,28,0,0,0,0,0,0,28,
Novas regras para fabricação de geladeiras podem aumentar preço - Tribuna do Norte,32,0,0,0,0,0,0,32,
