# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20230101
# Data de término: 20230220
Nº dia,Tempo médio de engajamento
Mourão critica prisões e diz que governo age de forma 'desumana e ilegal' - 10/01/2023 - Notícia - Tribuna do Norte,677
Bancos credores da Americanas rejeitam ser sócios da empresa - 16/01/2023 - Notícia - Tribuna do Norte,675
Festa de Ano novo: o que abre e o que fecha em Natal no feriado - 29/12/2022 - Notícia - Tribuna do Norte,674
ABC deve usar time misto contra o Sampaio Corrêa - 07/02/2023 - Notícia - Tribuna do Norte,673
Gente que acontece - 09/02/2023 - Notícia - Tribuna do Norte,670
Horário de interdição da Felizardo Moura será flexibilizado a partir desta quinta-feira (3) - 02/11/2022 - Notícia - Tribuna do Norte,670
Inmet publica aviso de baixa umidade para 84 cidades do interior do RN - 10/01/2023 - Notícia - Tribuna do Norte,668
Sesap desmente que morador de rua em Mossoró tenha sido morto por queimaduras de óleo - 30/01/2023 - Notícia - Tribuna do Norte,668
Comunicado: Edição impressa volta a circular neste sábado (07) - 06/01/2023 - Notícia - Tribuna do Norte,666
Negociações sobre compensação dos estados por perdas no ICMS adiam decisão de aumento da alíquota no RN - 15/02/2023 - Notícia - Tribuna do Norte,666
Sine oferece 177 vagas de emprego no RN nesta sexta-feira (13) - 13/01/2023 - Notícia - Tribuna do Norte,666
Sine oferece 94 vagas de emprego no RN nesta terça-feira (3); veja vagas - 03/01/2023 - Notícia - Tribuna do Norte,666
Novo piso dos professores é questionado pela CNM - 17/01/2023 - Notícia - Tribuna do Norte,664
Wallace Pernambucano leva o América para 2ª fase da pré-Copa do NE - 06/01/2023 - Notícia - Tribuna do Norte,664
Bloco de senadores se articula para fixar tempo de mandato para ministros do STF - 14/02/2023 - Notícia - Tribuna do Norte,663
Fotos do Casamento de Manuella e Adriano Fonseca by Camila Bandeira - Território Livre,662
Governo retoma contrato da Rampa suspeito de irregularidades - 11/01/2023 - Notícia - Tribuna do Norte,662
Novo governo poderia corrigir a tabela do IR ainda este ano? Entenda os impactos na arrecadação - 18/01/2023 - Notícia - Tribuna do Norte,661
PF deflagra operação nacional contra o abuso sexual infantil; RN tem prisões confirmadas - 26/01/2023 - Notícia - Tribuna do Norte,661
Governo do RN reinicia pagamento da última parcela do 13º salário nesta sexta - 28/12/2022 - Notícia - Tribuna do Norte,660
Justiça aceita denúncia contra o jogador Daniel Alves - 10/01/2023 - Notícia - Tribuna do Norte,660
O perigo dos bacharéis em Medicina - Território Livre,660
