# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20220101
# Data de término: 20221231
Título da página e nome da tela,Visualizações,Usuários,Visualizações por usuário,Tempo médio de engajamento,Contagem de eventos,Conversões,Receita total
Artista faz murais com rostos dos jogadores da Seleção Brasileira em Macaíba - 19/11/2022 - Notícia - Tribuna do Norte,1049,755,1.3894039735099337,43.82516556291391,5986,0,0
Estados avaliam aumentar ICMS e debatem propostas em Natal - 07/12/2022 - Notícia - Tribuna do Norte,1049,887,1.1826381059751974,82.47576099210823,5716,0,0
Só a vitória interessa ao América hoje no Arena das Dunas - 03/06/2022 - Notícia - Tribuna do Norte,1049,934,1.1231263383297645,74.55781584582441,2519,0,0
Homem que atropelou três ciclistas em Guamaré se apresenta à Polícia - 19/04/2022 - Notícia - Tribuna do Norte,1048,947,1.1066525871172121,103.70327349524815,2172,0,0
Patrícia Poeta desabafa: 'Engoli a seco ataques maldosos e mentiras descabidas' - 16/09/2022 - Notícia - Tribuna do Norte,1048,962,1.0893970893970895,78.56029106029106,4507,0,0
Circular não vai às ruas e alunos são afetados nesta sexta-feira (1º) - 01/07/2022 - Notícia - Tribuna do Norte,1047,911,1.1492864983534576,41.88583973655324,2556,0,0
Indefinições políticas ameaçam pôr a perder trabalho da equipe de transição - 18/12/2022 - Notícia - Tribuna do Norte,1047,889,1.1777277840269966,66.1169853768279,5017,0,0
RN mantém liderança na produção nacional de camarão - 29/09/2021 - Notícia - Tribuna do Norte,1047,796,1.315326633165829,47.82035175879397,4314,0,0
Seleção brasileira de xadrez vai em busca de medalhas na Olimpíada em Chennai - 27/07/2022 - Notícia - Tribuna do Norte,1046,874,1.196796338672769,55.51029748283753,3823,0,0
"Sem chuvas, Caern confirma liberação da Rota do Sol para esta quarta-feira - 06/07/2022 - Notícia - Tribuna do Norte",1046,868,1.205069124423963,39.65552995391705,2533,0,0
"STJD julga, nesta quinta, processo que envolve o América - 17/08/2022 - Notícia - Tribuna do Norte",1045,861,1.213704994192799,92.24274099883856,2474,0,0
América abre treino atrás do calor da torcida antes da decisão - 26/08/2022 - Notícia - Tribuna do Norte,1044,821,1.2716199756394642,80.25213154689403,2514,0,0
Exército abre investigação sobre registro dado a integrante do PCC - 23/07/2022 - Notícia - Tribuna do Norte,1044,976,1.069672131147541,48.71311475409836,2501,0,0
Marchiori inicia conversa com o ABC - 11/10/2022 - Notícia - Tribuna do Norte,1044,844,1.2369668246445498,110.66943127962085,4224,0,0
"Mineração no RN tem potencial, mas precisa se modernizar - 03/04/2022 - Notícia - Tribuna do Norte",1044,742,1.4070080862533694,104.7533692722372,4354,0,0
Arquidiocese de Candelária afasta padre após polêmica na internet - 03/06/2022 - Notícia - Tribuna do Norte,1043,923,1.1300108342361863,59.068255687973995,2277,0,0
Ações da Petrobras registram queda histórica após lei aprovada - 14/12/2022 - Notícia - Tribuna do Norte,1043,960,1.0864583333333333,76.94375,7825,0,0
Homem fica preso em fiação elétrica após voo de parapente no RN - 12/05/2022 - Notícia - Tribuna do Norte,1043,931,1.1203007518796992,40.66595059076262,2458,0,0
"'Não aceito mais fazer personagem trans ou travesti', diz Silvero Pereira - 18/08/2022 - Notícia - Tribuna do Norte",1042,942,1.1061571125265393,67.6592356687898,2449,0,0
Edital de incentivo a intercâmbio científico oferece bolsas a estudantes do RN - 03/06/2022 - Notícia - Tribuna do Norte,1042,891,1.1694725028058361,37.843995510662175,2700,0,0
Sarí Corte Real é condenada a 8 anos de prisão pela morte do menino Miguel - 01/06/2022 - Notícia - Tribuna do Norte,1042,934,1.1156316916488223,78.60706638115632,2561,0,0
Seridó: rio Barra Nova fica com água vermelha e Idema analisa causa - 22/08/2022 - Notícia - Tribuna do Norte,1042,842,1.2375296912114013,71.47862232779097,2556,0,0
Caern vai contratar empresa para reduzir perdas de água - 13/09/2022 - Notícia - Tribuna do Norte,1041,845,1.2319526627218935,105.89940828402366,4002,0,0
Cerca de 12 milhões ainda não fizeram o saque extraordinário do FGTS - 18/10/2022 - Notícia - Tribuna do Norte,1041,801,1.299625468164794,41.951310861423224,4374,0,0
Parnamirim terá dois pontos de vacinação neste sábado (3); confira - 02/12/2022 - Notícia - Tribuna do Norte,1041,797,1.3061480552070264,29.21831869510665,5281,0,0
"Ainda não é possível cravar decisão no 1º turno ao Governo do RN, diz diretor da Consult - 30/09/2022 - Notícia - Tribuna do Norte",1040,881,1.1804767309875142,62.61066969353008,4269,0,0
"Após declarar voto em Lula, Amoêdo é criticado por Novo e membros do partido - 15/10/2022 - Notícia - Tribuna do Norte",1040,875,1.1885714285714286,76.776,3665,0,0
Brasileiro recorre a diferentes estratégias para 'limpar' nome - 05/11/2022 - Notícia - Tribuna do Norte,1040,883,1.1778029445073612,66.49037372593432,4195,0,0
"Com 110 metros e tons vibrantes, Árvore de Mirassol é acesa - 25/11/2022 - Notícia - Tribuna do Norte",1040,757,1.3738441215323647,31.472919418758256,6516,0,0
"Conheça Thabatta Pimenta, a primeira mulher trans no Legislativo do RN - 22/11/2020 - Notícia - Tribuna do Norte",1039,851,1.2209165687426558,56.98707403055229,3924,0,0
Covid: novos casos triplicam e aumento pode estar relacionado a mutações da ômicron - 15/06/2022 - Notícia - Tribuna do Norte,1039,864,1.2025462962962963,78.64120370370371,2576,0,0
Helicóptero que caiu em Currais Novos era da Chesf; Piloto e dois inspetores morreram no local - Blog do Heitor Gregório,1039,824,1.2609223300970873,12.633495145631068,2691,0,0
Natal tem 37 imóveis interditados e 80 pessoas desalojadas - 11/07/2022 - Notícia - Tribuna do Norte,1039,910,1.1417582417582417,33.941758241758244,2719,0,0
Rogério quer imposição do Senado para evitar excessos do Judiciário - 23/12/2022 - Notícia - Tribuna do Norte,1039,910,1.1417582417582417,57.2010989010989,4445,0,0
TN Verifica: entenda o que são e o papel dos votos brancos e nulos - 13/09/2022 - Notícia - Tribuna do Norte,1039,903,1.150609080841639,108.9202657807309,4045,0,0
Câncer de cabeça e pescoço: confira sintomas e como prevenir - 26/07/2022 - Notícia - Tribuna do Norte,1038,937,1.1077908217716115,106.59978655282818,3012,0,0
Erick Varão é quinto jogador do ABC a renovar contrato para 2023 - 20/10/2022 - Notícia - Tribuna do Norte,1038,808,1.2846534653465347,56.179455445544555,3859,0,0
Má qualidade das estradas no RN causa prejuízo de até R$ 87 milhões - 03/12/2022 - Notícia - Tribuna do Norte,1038,852,1.2183098591549295,93.90140845070422,5050,0,0
Roger Federer anuncia aposentadoria do tênis após torneio em Londres - 15/09/2022 - Notícia - Tribuna do Norte,1038,865,1.2,36.28554913294798,5046,0,0
Sine oferece 87 vagas de empregos no Rio Grande do Norte nesta segunda-feira (12) - 12/09/2022 - Notícia - Tribuna do Norte,1037,683,1.5183016105417277,31.683748169838946,4460,0,0
"'Varíola do macaco é algo para todo mundo se preocupar', diz Biden - 22/05/2022 - Notícia - Tribuna do Norte",1036,904,1.1460176991150441,75.45685840707965,2373,0,0
Escolha de novo desembargador do TJRN vai aguardar mais um mês - 07/07/2022 - Notícia - Tribuna do Norte,1036,881,1.1759364358683315,95.53348467650397,2817,0,0
Professores ocupam Secretaria de Educação de Natal e exigem reunião - 26/04/2022 - Notícia - Tribuna do Norte,1036,855,1.2116959064327486,60.96374269005848,2389,0,0
Sebrae entrega prêmio Prefeito Empreendedor a 9 municípios do RN - 19/05/2022 - Notícia - Tribuna do Norte,1035,922,1.1225596529284165,75.29826464208243,2434,0,0
Entrevista Geraldo Alckmin (PSB) - Pré-candidato a vice-presidente da república - 18/06/2022 - Notícia - Tribuna do Norte,1034,897,1.1527313266443702,138.0880713489409,2621,0,0
"Vantagem de Lula para Bolsonaro cai 5 pontos sem Moro na disputa, aponta FSB/BTG - 25/04/2022 - Notícia - Tribuna do Norte",1034,908,1.1387665198237886,49.87555066079295,2147,0,0
"Editorial do Estadão, 28/9/22 - 29/09/2022 - Notícia - Tribuna do Norte",1033,764,1.3520942408376964,96.80104712041884,4877,0,0
Início de novembro é marcado por chuvas acima de 100 milímetros no RN - 07/11/2022 - Notícia - Tribuna do Norte,1033,851,1.2138660399529966,70.04465334900118,4004,0,0
Sena indica alterações para encarar o Moto Club no Arena - 05/08/2022 - Notícia - Tribuna do Norte,1033,827,1.249093107617896,80.5006045949214,2564,0,0
"Lula tem 41%, Bolsonaro 32% e Ciro Gomes 9%, aponta pesquisa FSB/BTG - 11/07/2022 - Notícia - Tribuna do Norte",1032,902,1.1441241685144123,51.58536585365854,2382,0,0
América define valor do ingresso para pré-Copa do Nordeste - 21/12/2022 - Notícia - Tribuna do Norte,1031,877,1.1755986316989737,30.826681870011402,4913,0,0
Caminhada Espaços Sagrados do Centro Histórico de Natal realiza sua 4ª edição - 11/11/2022 - Notícia - Tribuna do Norte,1031,791,1.3034134007585334,56.77623261694058,6155,0,0
Walfredo Gurgel volta a ficar lotado e 80 pacientes esperam por cirurgia - 08/09/2022 - Notícia - Tribuna do Norte,1031,841,1.2259215219976218,75.82996432818074,4034,0,0
'Desafio do desodorante': menino de 10 anos morre em BH após inalar aerossol - 26/08/2022 - Notícia - Tribuna do Norte,1030,788,1.3071065989847717,60.44670050761421,2494,0,0
"Pesquisa BTG/FSB: Lula tem 41% das intenções; Bolsonaro, 35%; Ciro 9% e Simone 7% - 12/09/2022 - Notícia - Tribuna do Norte",1030,859,1.19906868451688,61.90221187427241,4279,0,0
RN terá compensação de R$ 150 milhões por perdas com redução de ICMS - 22/08/2022 - Notícia - Tribuna do Norte,1030,826,1.2469733656174333,64.27966101694915,2583,0,0
É falso o vídeo que afirma que Brasil tenha sido escolhido pela OMS como um dos três países que melhor atuaram no combate à pandemia - 29/03/2022 - Notícia - Tribuna do Norte,1030,879,1.1717861205915814,33.60182025028441,4407,0,0
Lula venceu em 3.123 cidades do país - 31/10/2022 - Notícia - Tribuna do Norte,1029,855,1.2035087719298245,67.49707602339181,4845,0,0
"Com vantagem de 2 gols, América tem 90 minutos para chegar à final - 10/09/2022 - Notícia - Tribuna do Norte",1028,810,1.2691358024691357,84.14197530864197,3568,0,0
"Caxias abre vantagem frente ao América, mas tem um jogador expulso ainda na etapa inicial no estádio Centenário-RS - 20/08/2022 - Notícia - Tribuna do Norte",1027,817,1.2570379436964505,71.62790697674419,2713,0,0
O super-top casamento de Bia Souza e Netinho Lins na Praia da Pipa - Território Livre,1027,340,3.0205882352941176,179.51470588235293,1685,0,0
"Prazos de inscrições do Sisu, Prouni e Fies são antecipados; confira datas - 26/12/2022 - Notícia - Tribuna do Norte",1027,841,1.221165279429251,27.505350772889418,4426,0,0
Ringo Starr 82 anos - 06/07/2022 - Notícia - Tribuna do Norte,1027,904,1.136061946902655,125.02654867256638,3289,0,0
Cientistas brasileiros acham nova espécie de crocodilo gigante - 18/12/2022 - Notícia - Tribuna do Norte,1026,936,1.0961538461538463,24.879273504273506,5118,0,0
Comprova: é enganoso post que afirma fracasso em lançamento da candidatura de Bolsonaro - 29/07/2022 - Notícia - Tribuna do Norte,1026,996,1.0301204819277108,17.065261044176708,2545,0,0
Estado tem 1.314 desabrigados após mais um dia com chuvas intensas - 08/07/2022 - Notícia - Tribuna do Norte,1026,872,1.176605504587156,62.89908256880734,2451,0,0
Polícia Civil prende quatro suspeitos e apreende armas em operação contra roubos em propriedades rurais - 26/10/2022 - Notícia - Tribuna do Norte,1026,810,1.2666666666666666,53.471604938271604,4466,0,0
Sine oferece 95 vagas de empregos no Rio Grande do Norte nesta terça-feira (13) - 13/09/2022 - Notícia - Tribuna do Norte,1026,806,1.2729528535980148,43.88213399503722,3920,0,0
Comandantes militares condenam restrições a direitos de manifestantes - 11/11/2022 - Notícia - Tribuna do Norte,1025,901,1.1376248612652609,116.97669256381798,5125,0,0
Lira recorre a STF para Câmara decidir sobre cassação em casos como o de Silveira - 21/04/2022 - Notícia - Tribuna do Norte,1024,918,1.1154684095860568,134.05010893246188,2171,0,0
"Mais de 280 mil famílias ainda não se increveram na tarifa social de energia, diz Cosern - 19/10/2022 - Notícia - Tribuna do Norte",1024,765,1.3385620915032679,56.48888888888889,4700,0,0
PSB pede oficialmente aos institutos para Rafael constar nas pesquisas - 02/05/2022 - Notícia - Tribuna do Norte,1024,873,1.172966781214204,93.85223367697594,2238,0,0
Leandro Sena: aqui eu tenho história - 01/10/2022 - Notícia - Tribuna do Norte,1023,878,1.1651480637813212,170.1366742596811,3841,0,0
Natal altera horário de UBSs e pontos extras de vacinação nesta sexta-feira (9); confira - 08/12/2022 - Notícia - Tribuna do Norte,1023,764,1.3390052356020943,37.20026178010471,5184,0,0
"No Caldeirão do Centenário, América luta por bom resultado - 19/08/2022 - Notícia - Tribuna do Norte",1023,872,1.173165137614679,107.13188073394495,2332,0,0
Projeto em Baía Formosa atende 150 crianças e jovens com aulas de surf - 19/04/2022 - Notícia - Tribuna do Norte,1023,828,1.2355072463768115,79.73671497584542,3095,0,0
"Ray Liotta, ator de 'Os Bons Companheiros', morre aos 67 anos - 26/05/2022 - Notícia - Tribuna do Norte",1023,917,1.1155943293347874,64.39149400218102,2758,0,0
"Chamado de 'ministro', Haddad discursa e bolsa cai - 25/11/2022 - Notícia - Tribuna do Norte",1022,861,1.1869918699186992,103.36817653890824,7019,0,0
"Rota do Sol pode ser liberada hoje, diz Caern - 05/07/2022 - Notícia - Tribuna do Norte",1022,795,1.2855345911949685,50.86666666666667,2828,0,0
Subsecretaria do Trabalho da Sethas oferece 58 vagas de empregos no Sine - 15/06/2022 - Notícia - Tribuna do Norte,1022,880,1.1613636363636364,38.22840909090909,2945,0,0
Homem suspeito de ferir a mulher tenta fugir da polícia em carroça e acaba preso - 15/08/2022 - Notícia - Tribuna do Norte,1021,845,1.208284023668639,48.51952662721894,2333,0,0
Eleitores de duas cidades do RN vão às urnas para escolher prefeitos - 26/11/2022 - Notícia - Tribuna do Norte,1019,858,1.1876456876456876,73.997668997669,7045,0,0
"Ibuprofeno e codeína: uso prolongado pode levar à morte, diz agência europeia - 05/10/2022 - Notícia - Tribuna do Norte",1019,851,1.1974148061104584,69.17156286721504,4848,0,0
Protesto reivindica imagens de câmeras de segurança em caso de homem morto após briga de trânsito - 31/05/2022 - Notícia - Tribuna do Norte,1018,890,1.1438202247191012,91.37752808988765,2301,0,0
RN planeja quitar última folha atrasada de 2018 até maio de 2022; veja cronograma - 04/01/2022 - Notícia - Tribuna do Norte,1018,776,1.3118556701030928,69.4548969072165,3242,0,0
"Simaria, da dupla com Simone, anuncia pausa nos shows para 'cuidar da saúde' - 17/06/2022 - Notícia - Tribuna do Norte",1017,940,1.0819148936170213,47.227659574468085,2634,0,0
UFRN realiza licitação para reforma da antiga Faculdade de Direito - 05/08/2022 - Notícia - Tribuna do Norte,1017,792,1.2840909090909092,55.05808080808081,2461,0,0
Homem é preso por suspeita de tráfico de drogas na zona Leste de Natal - 19/10/2022 - Notícia - Tribuna do Norte,1016,788,1.2893401015228427,42.98857868020305,4359,0,0
América se destaca em público pagante na Série D - 16/11/2022 - Notícia - Tribuna do Norte,1015,882,1.1507936507936507,101.97165532879819,6640,0,0
Próximo presidente terá que dar atenção a obras estruturantes no RN - 29/10/2022 - Notícia - Tribuna do Norte,1015,866,1.172055427251732,117.85334872979215,4558,0,0
Sine oferece 64 vagas de empregos no Rio Grande do Norte nesta quinta-feira (1º) - 01/09/2022 - Notícia - Tribuna do Norte,1015,700,1.45,40.74142857142857,3184,0,0
Chico Buarque volta aos shows presenciais e Natal está na rota - 17/06/2022 - Notícia - Tribuna do Norte,1014,866,1.1709006928406467,42.239030023094685,2656,0,0
"No turismo, o RN se posiciona como um modelo a ser seguido, diz pesquisadora - 09/07/2022 - Notícia - Tribuna do Norte",1014,788,1.2868020304568528,78.6725888324873,2741,0,0
Rogério critica campanha de adversários e garante que não vai se omitir no Senado - 02/10/2022 - Notícia - Tribuna do Norte,1014,878,1.1548974943052392,47.00911161731207,3664,0,0
Boletim aponta que uma praia de Natal está com trecho impróprio para banho - 20/11/2022 - Notícia - Tribuna do Norte,1013,799,1.2678347934918648,33.854818523153945,5892,0,0
Corregedoria investiga procurador que associou feminismo a 'transtorno mental' - 20/07/2022 - Notícia - Tribuna do Norte,1013,846,1.1973995271867612,50.009456264775416,3078,0,0
Ministro do STF autoriza transporte público gratuito no segundo turno - 18/10/2022 - Notícia - Tribuna do Norte,1013,813,1.2460024600246002,61.25338253382534,4040,0,0
Partido sem futuro - 30/05/2022 - Notícia - Tribuna do Norte,1013,802,1.2630922693266833,124.43142144638404,2532,0,0
Proposta para estabelecer meia-passagem nos feriados em Natal é aprovada em comissão - 13/10/2022 - Notícia - Tribuna do Norte,1013,797,1.2710163111668757,48.06775407779172,3838,0,0
Recenseadores do IBGE denunciam casos de ameaças e violência - 19/08/2022 - Notícia - Tribuna do Norte,1013,850,1.1917647058823528,151.64705882352942,2689,0,0
